WKT,Nombre,Descripción
"LINESTRING (-70.5694088 -23.0757851, -70.4925045 -23.0808387, -70.4156002 -23.126312, -70.2892575 -22.9493848, -70.2782711 -22.878549, -70.3277096 -22.8228664, -70.2782711 -22.7570302, -70.2508053 -22.6455429, -70.2562985 -22.5694769, -70.239819 -22.5136685, -70.2508053 -22.4273747, -70.20686 -22.1478222, -70.1848873 -22.0409369, -70.1519284 -21.8830063, -70.1299557 -21.6585465, -70.0310787 -21.4950831, -70.0475582 -21.3263189, -70.0915035 -21.1880946, -69.9541744 -21.1573605, -69.8223385 -21.2188223, -69.7783932 -21.2495436, -69.6630368 -21.607484, -69.7289547 -22.4882935, -69.9596676 -22.8886707, -70.1134762 -23.1970177, -70.4210934 -23.348404, -70.5803952 -23.3433606)",Línea 1,
"LINESTRING (-70.8492963 -27.6308668, -71.0470502 -27.7087061, -71.1071308 -28.3227093, -71.414748 -28.9783031, -71.4645307 -29.1961753, -71.1730488 -29.5915625, -71.3436811 -29.9986, -71.6293256 -30.3120832, -71.4095991 -32.4596098, -71.6784199 -33.3570983, -71.5685566 -33.7416537, -71.8102558 -33.9241727, -72.1618183 -35.1009905, -72.5736543 -35.7370099, -73.2602998 -37.2253804, -73.5843965 -37.1772511, -73.6559589 -37.7871699, -73.4415742 -38.1815022, -73.3893891 -38.7899242, -73.2081147 -39.412298, -73.3856445 -39.9545734, -73.6987548 -39.9987726, -73.8388305 -41.3918298, -73.7756591 -41.5523502, -73.6789429 -41.5935461, -73.6779316 -41.7335687, -73.1796508 -41.7944328, -73.0626972 -41.7376678, -73.1011494 -41.5447258, -72.9033954 -41.4665641, -72.7525389 -41.5508893, -72.6397236 -41.667947, -72.3980244 -41.6638434, -72.3427833 -41.3993501, -72.2661884 -41.4089108, -72.2771747 -41.6227932, -72.3705585 -41.6966647, -72.6111083 -41.7145232, -72.8374775 -41.9341185, -72.6671894 -42.0117136, -72.5351424 -41.9886772, -72.4032081 -41.9573235, -72.452956 -42.2032531, -72.3925312 -42.5036526, -72.4584492 -42.4874515, -72.5792988 -42.2073221, -72.7056415 -42.2317308, -72.8045185 -42.2886475, -72.5353535 -42.5765055, -72.6122578 -42.5926835, -72.7990253 -42.523898, -72.8319843 -42.8348497, -72.6726817 -43.0319127, -72.4859141 -43.1362233, -72.3650645 -43.0640272, -72.2372092 -42.2362538, -72.1398447 -41.3676935, -72.3705576 -40.9665799, -72.6342295 -40.8960289, -72.8759287 -40.4920328, -72.9033946 -40.3289114, -72.9143809 -39.7865425, -72.8759287 -39.2313546, -73.0681895 -38.2674651, -72.8869151 -37.9519462, -72.5628184 -36.9928519, -72.315626 -36.5307767, -71.8102549 -35.8435942, -71.5685557 -34.7722509, -71.2005137 -34.29711, -71.0906504 -33.4717225, -71.0137461 -32.3465022, -71.2115 -31.0331143, -71.0631846 -29.5867799, -71.0192393 -28.293686, -70.9313487 -28.1823793)",Línea 2,
