WKT,Nombre,Descripción
"LINESTRING (-73.7374205 -46.2816004, -74.9239439 -46.0495302, -75.1711363 -46.3347243, -73.8802427 -46.761623, -72.4538629 -48.0027537, -71.5749567 -47.3220347, -71.3112848 -45.6274491, -70.9597223 -43.6260989, -71.7193681 -42.3639564, -71.1193864 -40.4234573, -70.6521051 -38.2532401, -70.3444879 -36.6132827, -69.8171442 -34.5042518, -69.5974176 -33.3006486, -67.9715028 -25.9862008, -66.5554256 -22.9270184, -68.147284 -19.9614816, -68.6867733 -18.2387307, -69.2360897 -17.4858514, -69.7340551 -17.7082247, -70.4031806 -18.2482655, -70.1248231 -19.4650462, -70.0475582 -21.3263189, -70.5642762 -23.834101, -70.256659 -25.5112201, -71.0470502 -27.7087061, -71.4645307 -29.1961753, -71.3656538 -30.1602158, -71.9265809 -30.3998922, -71.4095991 -32.4596098, -73.2602998 -37.2253804, -73.6338349 -37.3564861, -73.2081147 -39.412298, -73.9349609 -40.9887913, -73.6273437 -41.6180897, -73.0911317 -41.8601579, -72.9846435 -41.4947732, -72.7505555 -41.6142164, -72.6111083 -41.7145232, -72.8757292 -41.9267912, -72.6406922 -41.9582707, -72.4032081 -41.9573235, -72.452956 -42.2032531, -72.3925312 -42.5036526, -72.5792988 -42.2073221, -72.8045185 -42.2886475, -72.5353535 -42.5765055, -72.8714051 -42.4951939, -72.8319843 -42.8348497, -72.7281004 -42.9373113, -72.7871519 -43.0257217, -72.8750425 -43.0799106, -72.891522 -43.2541934, -73.0631834 -43.3211697, -73.102118 -43.6746321, -72.8054872 -43.7143495, -72.9373231 -43.8571144, -73.135077 -43.9600103, -73.1790223 -44.2125346, -72.9153505 -44.3305342, -72.5857606 -44.4953357, -72.9263368 -44.862494, -73.2924742 -44.956177, -73.4646669 -45.0413194, -72.8255552 -45.4091798, -72.9628844 -45.4631439, -73.1447852 -45.3385152, -73.4298033 -45.4400227, -73.4866395 -45.5975183, -73.5506529 -45.7551909, -73.2998719 -45.6896874, -73.0142274 -45.6896874, -73.4792418 -45.8547527, -73.4976258 -45.9729207, -73.5525575 -46.2471159)",Línea 1,
