WKT,Nombre,Descripción
"LINESTRING (-74.0301305 -41.7793999, -73.8351232 -41.8326302, -73.6620885 -41.8121623, -73.4918004 -41.8162564, -73.4863073 -41.8755916, -73.527506 -41.9695967, -73.4588414 -42.045109, -73.3874303 -42.1225688, -73.3544713 -42.1897598, -73.3462316 -42.2548466, -73.3709508 -42.3401711, -73.5522252 -42.3645284, -73.5110265 -42.4760448, -73.428629 -42.5307166, -73.5000402 -42.6075812, -73.4176427 -42.627793, -73.5082799 -42.6580983, -73.6236364 -42.6580983, -73.6538488 -42.6762744, -73.5302526 -42.7912665, -73.4698278 -42.8214921, -73.4643346 -42.8919611, -73.4863073 -42.930182, -73.3215123 -43.0065528, -73.4780675 -42.9904826, -73.4698278 -43.1529989, -73.5632116 -43.2190857, -73.678568 -43.408936, -73.8708287 -43.4348694, -73.947733 -43.3750064, -74.0740758 -43.3829915, -74.1509801 -43.3630267, -74.2663366 -43.3410577, -74.3844396 -43.2751032, -74.3322545 -43.1389713, -74.3185216 -43.0748041, -74.2278844 -43.0286424, -74.2745763 -42.9965094, -74.2168981 -42.970389, -74.230631 -42.9241487, -74.1729528 -42.8959855, -74.1482335 -42.8416343, -74.1592199 -42.7852196, -74.1180211 -42.6257721, -74.1921788 -42.5185715, -74.1454869 -42.3198663, -74.1674596 -42.2772047, -74.0521032 -42.12868, -74.0218908 -42.059385, -74.0493566 -41.981848, -74.0026647 -41.9123927, -74.0411168 -41.8489999, -74.1097814 -41.8019258)",Línea 2,
"LINESTRING (-73.7463957 -41.748763, -73.3399015 -41.7999712, -73.3948332 -41.7753964, -73.2629972 -41.7753964, -73.2575041 -41.7098174, -73.1833463 -41.730318, -73.1421476 -41.695463, -73.1476408 -41.7651541, -73.106442 -41.756959, -73.1009489 -41.7159683, -73.054257 -41.713918, -73.0487638 -41.6831568, -73.0597502 -41.6462239, -73.106442 -41.6010549, -73.0377775 -41.5558542, -72.9855924 -41.5085652, -72.9224211 -41.4653581, -72.8070646 -41.4982804, -72.7329069 -41.5517435, -72.6724821 -41.6462239, -72.653256 -41.6934122, -72.6257902 -41.7528611, -72.7438932 -41.82863, -72.8757292 -41.9267912, -72.7136808 -42.0105178, -72.6669889 -42.0309223, -72.5818449 -42.0309223, -72.535153 -42.0329623, -72.4857145 -41.9778571, -72.4032081 -41.9573235, -72.4390226 -42.041122, -72.4582487 -42.1491388, -72.4280363 -42.2529058, -72.4582487 -42.3219891, -72.4143034 -42.4416892, -72.41705 -42.4903154, -72.5626188 -42.2040955, -72.7056415 -42.2317308, -72.7686125 -42.2569717, -72.8345304 -42.3118346, -72.6752287 -42.4741109, -72.5269132 -42.5550916, -72.502194 -42.6036297, -72.7990253 -42.523898, -72.8537565 -42.6904993, -72.8166776 -42.6753564, -72.8015714 -42.7036202, -72.8427702 -42.7187562, -72.8400236 -42.7540593, -72.8544431 -42.7706952, -72.8352171 -42.8306483, -72.7981382 -42.859848, -72.7967649 -42.8754491, -72.7844053 -42.8814872, -72.7569395 -42.8814872, -72.7123075 -42.9016098, -72.7281004 -42.9373113, -72.7267271 -42.9569132, -72.7452665 -42.9544005, -72.7576261 -42.9579183, -72.794705 -42.9398248, -72.8118711 -42.9358032, -72.8111845 -42.9559082, -72.7995115 -42.967968, -72.794705 -42.9744994, -72.7747923 -42.9674655, -72.761746 -42.9795231, -72.750073 -43.0247178, -72.7226072 -43.0819167, -72.7006346 -43.1039791, -72.7377134 -43.0869316, -72.7816587 -43.0648629, -72.7871519 -43.0257217, -72.8407102 -43.0247178, -72.8558164 -43.0267256, -72.8750425 -43.0799106, -72.9066282 -43.131045, -72.8736692 -43.2311845, -72.891522 -43.2541934, -72.9505735 -43.2611944, -73.0631834 -43.3211697, -73.0521971 -43.3960557, -71.9906431 -43.5326087, -71.2600523 -43.4409429, -71.1446958 -43.2691945, -71.1117368 -42.7994195, -71.0458189 -42.4356082, -71.3369566 -41.5414656, -71.5347105 -41.5126787, -71.7049986 -41.4550664, -71.7565935 -41.1306014, -71.1193864 -40.4234573, -70.8886736 -39.3699009, -70.7897966 -38.7300124, -70.5151384 -37.9631772, -70.6250017 -37.8244594, -70.7678239 -37.5375294, -70.9875505 -37.3892842, -71.2737759 -37.211129, -71.9873064 -37.2145021, -72.8002946 -37.1576105, -73.3386247 -37.2145021, -73.5843965 -37.1772511, -73.6352556 -37.450362, -73.6448213 -37.6310637, -73.5693376 -37.893851, -73.4924333 -38.0670439, -73.4800263 -38.3238547, -73.4924333 -38.6185095, -73.2836931 -39.1828013, -73.2286923 -39.4590802, -73.4048705 -39.718362, -73.510614 -39.9198254, -73.6765659 -39.9766595, -73.6465698 -40.0797301, -73.7066667 -40.180476, -73.7619262 -40.4590465, -73.9349609 -40.9887913, -73.7756591 -41.5523502)",Línea 2,
