WKT,Nombre,Descripción
"LINESTRING (-74.0301305 -41.7793999, -73.8351232 -41.8326302, -73.6620885 -41.8121623, -73.4918004 -41.8162564, -73.4863073 -41.8755916, -73.527506 -41.9695967, -73.4588414 -42.045109, -73.3874303 -42.1225688, -73.3544713 -42.1897598, -73.3462316 -42.2548466, -73.3709508 -42.3401711, -73.5522252 -42.3645284, -73.5110265 -42.4760448, -73.428629 -42.5307166, -73.5000402 -42.6075812, -73.4176427 -42.627793, -73.5082799 -42.6580983, -73.6236364 -42.6580983, -73.6538488 -42.6762744, -73.5302526 -42.7912665, -73.4698278 -42.8214921, -73.4643346 -42.8919611, -73.4863073 -42.930182, -73.3215123 -43.0065528, -73.4780675 -42.9904826, -73.4698278 -43.1529989, -73.5632116 -43.2190857, -73.678568 -43.408936, -73.8708287 -43.4348694, -73.947733 -43.3750064, -74.0740758 -43.3829915, -74.1509801 -43.3630267, -74.2663366 -43.3410577, -74.3844396 -43.2751032, -74.3322545 -43.1389713, -74.3185216 -43.0748041, -74.2278844 -43.0286424, -74.2745763 -42.9965094, -74.2168981 -42.970389, -74.230631 -42.9241487, -74.1729528 -42.8959855, -74.1482335 -42.8416343, -74.1592199 -42.7852196, -74.1180211 -42.6257721, -74.1921788 -42.5185715, -74.1454869 -42.3198663, -74.1674596 -42.2772047, -74.0521032 -42.12868, -74.0218908 -42.059385, -74.0493566 -41.981848, -74.0026647 -41.9123927, -74.0411168 -41.8489999, -74.1097814 -41.8019258)",Línea 2,
"LINESTRING (-73.9797462 -50.3471066, -73.1447852 -45.3385152, -72.4416602 -42.3604501, -72.4032081 -41.9573235, -72.2384132 -41.4652451, -72.2274269 -41.3911086, -72.3427833 -41.3993501, -72.3592628 -41.6707355, -72.6111083 -41.7145232, -72.7347045 -41.5317929, -72.8363281 -41.492716, -72.9846435 -41.4947732, -73.1796508 -41.7944328, -73.7152343 -41.7473186, -73.6273437 -41.6180897, -73.7756591 -41.5523502, -73.8388305 -41.3918298, -73.8360839 -41.3176095, -73.9349609 -40.9887913, -73.8360839 -40.92449, -73.8717895 -40.8518165, -73.8086181 -40.6499903, -73.7399536 -40.6124706, -73.704248 -40.537368, -73.7454467 -40.4935192, -73.7619262 -40.4590465, -73.7523132 -40.3565687, -73.7481933 -40.2780364, -73.694635 -40.2413568, -73.7111144 -40.2371635, -73.7097412 -40.1994128, -73.6548095 -40.1616411, -73.6520629 -40.0986414, -73.6465698 -40.0797301, -73.6987548 -39.9987726, -73.6534362 -39.9640471, -73.5737853 -39.9503625, -73.5888915 -39.9345692, -73.510614 -39.9198254, -73.4584289 -39.8502766, -73.4158569 -39.8913822, -73.3856445 -39.9545734, -73.369165 -39.9377281, -73.3842712 -39.8692514, -73.3897643 -39.7511004, -73.4048705 -39.718362, -73.3980041 -39.685608, -73.3828979 -39.6951188, -73.2081147 -39.412298, -73.3893891 -38.7899242, -73.4608003 -38.7213851, -73.5322114 -38.3949264, -73.4800263 -38.3238547, -73.5157319 -38.2678098, -73.4415742 -38.1815022, -73.6448213 -37.6310637, -73.534958 -37.5178683, -73.6338349 -37.3564861, -73.5843965 -37.1772511, -73.2602998 -37.2253804, -73.068039 -36.7823146, -72.5736543 -35.7370099, -71.9918745 -34.2943318, -71.607353 -33.5467817, -71.6979902 -33.1498622, -71.4914367 -32.9144075, -71.4095991 -32.4596098, -71.673271 -30.6812742, -71.6293256 -30.3120832, -71.3656538 -30.1602158, -71.3436811 -29.9986, -71.2228315 -29.9129319, -71.2777631 -29.3016172, -71.4645307 -29.1961753, -71.5524213 -28.9176724, -71.2338178 -28.532301, -71.0470502 -27.7087061, -70.8492963 -27.6308668, -70.9262006 -27.2603753, -70.5306928 -27.747605, -70.6735151 -30.6907222, -70.8822553 -30.8606278, -70.83831 -31.7523504, -70.5636518 -32.5337387, -71.1349409 -34.148984, -71.1239545 -34.5028294, -71.5304487 -35.4659343, -71.2008588 -35.8764842, -72.211601 -37.6976287, -71.4974897 -38.4844543, -71.9479292 -39.1521151, -72.0358198 -41.0676593, -71.7721479 -41.3074265, -71.4645307 -41.5956307, -71.8270795 -41.9969639, -72.0248335 -44.3441878, -70.9262006 -44.1474358, -69.4100874 -41.9234381, -65.21331 -42.1844777, -65.6088178 -45.0703265, -66.5646284 -45.0858423, -67.6962202 -46.1005727, -66.9052045 -46.9846619, -65.8285444 -47.1642347, -66.0372846 -48.1557401, -70.4428022 -48.2143392, -71.574394 -45.3721251, -72.1017377 -45.5801242, -72.7279585 -49.1787469, -72.8597944 -50.4965751, -70.1791303 -50.6640055, -68.4323042 -52.3057132, -69.5913618 -52.1677888, -69.43206 -52.7269001, -68.7475834 -52.6075542, -68.4542768 -53.1110966, -66.4657514 -54.4801769, -65.2682417 -54.6585075, -65.3341596 -54.9939297, -69.7506635 -54.8676826, -73.1674116 -53.0120621)",Línea 1,
