WKT,Nombre,Descripción
"LINESTRING (-70.3757148 -18.3499653, -70.3001838 -18.4489999, -70.324903 -18.4776572, -70.31529 -18.5089142, -70.3166633 -18.5323532, -70.3345161 -18.5388635, -70.3413825 -18.5636002, -70.3400092 -18.5909367, -70.3413825 -18.6117615, -70.348249 -18.6468976, -70.3345161 -18.6807255, -70.3400092 -18.7184487, -70.3345161 -18.7626651, -70.3564887 -18.7730673, -70.3455024 -18.8133697, -70.3455024 -18.8471642, -70.3262763 -18.8770537, -70.3235297 -18.9082371, -70.3111701 -18.9498059, -70.3001838 -18.9731838, -70.3139167 -18.9978569, -70.3139167 -19.0277195, -70.2878242 -19.0952151, -70.2713447 -19.147116, -70.2081733 -19.1237626, -70.1944404 -18.9485071, -70.197187 -18.7054416, -70.1958137 -18.5831267, -70.2260261 -18.4659343, -70.2850776 -18.3590893, -70.3413825 -18.3095533, -70.4031806 -18.2482655, -70.4581122 -18.2130478, -70.5020576 -18.2182657, -70.5363898 -18.24044, -70.4210334 -18.3199831)",Línea 1,
